iso_code,country,year,GDLCODE,level,region,continent,sgdi,shdi,shdif,shdim,healthindex,healthindexf,healthindexm,incindex,incindexf,incindexm,edindex,edindexf,edindexm,esch,eschf,eschm,msch,mschf,mschm,lifexp,lifexpf,lifexpm,gnic,gnicf,gnicm,lgnic,lgnicf,lgnicm,pop
IND,India,2007,INDr133,Subnat,Puducherry,Asia/Pacific,0.87,0.753,0.686,0.788,0.847,0.856,0.865,0.701,0.554,0.775,0.718,0.68,0.731,15.354,15.481,14.65,8.737,7.51,9.728,75.043,78.135,73.73,10375.841,3919.113,16876.882,9.247,8.274,9.734, 
IND,India,2007,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.854,0.684,0.617,0.723,0.824,0.829,0.844,0.687,0.541,0.759,0.565,0.525,0.59,11.512,11.966,11.204,7.351,5.783,8.362,73.583,76.368,72.348,9414.375,3592.547,15234.871,9.15,8.187,9.631, 
IND,India,2007,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.868,0.726,0.663,0.764,0.837,0.844,0.856,0.721,0.572,0.796,0.633,0.603,0.654,13.376,13.531,13.151,7.855,6.811,8.67,74.421,77.384,73.143,11857.499,4416.255,19422.789,9.381,8.393,9.874, 
IND,India,2007,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.874,0.716,0.657,0.751,0.874,0.889,0.891,0.696,0.55,0.77,0.604,0.579,0.618,12.93,12.951,12.859,7.331,6.585,7.813,76.838,80.297,75.413,10055.39,3810.64,16328.681,9.216,8.246,9.701, 
IND,India,2007,INDt,National,Total,Asia/Pacific,0.793,0.553,0.477,0.601,0.704,0.69,0.721,0.543,0.413,0.608,0.441,0.381,0.496,10.179,9.75,10.564,4.744,3.318,6.073,65.788,67.342,64.365,3646.929,1537.808,5614.457,8.202,7.338,8.633, 
IND,India,2008,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.797,0.557,0.481,0.603,0.722,0.712,0.738,0.56,0.424,0.627,0.427,0.368,0.474,10.698,10.103,10.905,3.887,2.623,5.126,66.927,68.765,65.44,4077.092,1653.403,6355.275,8.313,7.411,8.757, 
IND,India,2008,INDr102,Subnat,Assam,Asia/Pacific,0.823,0.547,0.478,0.582,0.692,0.674,0.707,0.499,0.369,0.562,0.476,0.44,0.494,10.522,10.582,10.115,5.5,4.391,6.405,64.978,66.304,63.46,2714.274,1150.445,4140.02,7.906,7.048,8.328, 
IND,India,2008,INDr103,Subnat,Bihar,Asia/Pacific,0.746,0.492,0.407,0.546,0.686,0.667,0.701,0.46,0.335,0.522,0.376,0.303,0.445,9.254,8.498,9.732,3.579,2.009,5.242,64.603,65.824,63.07,2103.13,916.444,3164.455,7.651,6.821,8.06, 
IND,India,2008,INDr104,Subnat,Goa,Asia/Pacific,0.864,0.707,0.641,0.742,0.822,0.835,0.835,0.701,0.549,0.775,0.613,0.575,0.632,12.829,12.78,12.386,7.69,6.588,8.642,73.428,76.765,71.759,10331.348,3787.428,16924.005,9.243,8.239,9.736, 
IND,India,2008,INDr105,Subnat,Gujarat,Asia/Pacific,0.802,0.589,0.51,0.636,0.727,0.718,0.743,0.611,0.469,0.68,0.461,0.394,0.51,10.209,9.417,10.535,5.334,3.971,6.514,67.259,69.177,65.767,5693.782,2226.799,9035.039,8.647,7.708,9.109, 
IND,India,2008,INDr106,Subnat,Haryana,Asia/Pacific,0.805,0.613,0.533,0.662,0.76,0.76,0.776,0.62,0.477,0.69,0.489,0.417,0.542,11.343,10.821,11.394,5.205,3.488,6.762,69.432,71.88,67.92,6054.334,2352.077,9638.722,8.709,7.763,9.174, 
IND,India,2008,INDr107,Subnat,Himachal Pradesh,Asia/Pacific,0.836,0.657,0.585,0.7,0.79,0.796,0.805,0.633,0.489,0.704,0.568,0.515,0.606,12.998,12.826,12.673,6.194,4.766,7.607,71.369,74.262,69.8,6611.556,2544.12,10575.443,8.797,7.842,9.266, 
IND,India,2008,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific,0.816,0.617,0.54,0.662,0.771,0.772,0.786,0.604,0.463,0.673,0.504,0.441,0.55,11.86,11.394,11.873,5.25,3.749,6.601,70.101,72.704,68.571,5437.216,2137.129,8606.697,8.601,7.667,9.06, 
IND,India,2008,INDr109,Subnat,Karnataka,Asia/Pacific,0.819,0.586,0.514,0.628,0.752,0.749,0.767,0.576,0.438,0.644,0.465,0.415,0.501,10.736,10.438,10.655,4.997,3.742,6.161,68.867,71.172,67.353,4530.381,1816.319,7101.716,8.419,7.505,8.868, 
IND,India,2008,INDr110,Subnat,Kerala,Asia/Pacific,0.881,0.701,0.643,0.729,0.853,0.873,0.864,0.652,0.506,0.724,0.619,0.601,0.619,13.06,13.01,12.656,7.687,7.192,8.031,75.454,79.214,73.667,7493.614,2844.594,12066.75,8.922,7.953,9.398, 
IND,India,2008,INDr111,Subnat,Madhya Pradesh,Asia/Pacific,0.778,0.518,0.439,0.563,0.67,0.646,0.684,0.501,0.371,0.565,0.415,0.352,0.463,10.156,9.715,10.188,3.988,2.474,5.399,63.552,64.481,61.981,2750.359,1164.069,4198.018,7.919,7.06,8.342, 
IND,India,2008,INDr112,Subnat,Maharashtra,Asia/Pacific,0.821,0.624,0.548,0.668,0.775,0.778,0.79,0.597,0.456,0.666,0.526,0.465,0.568,11.525,11.158,11.443,6.162,4.655,7.507,70.375,73.039,68.834,5188.001,2049.588,8191.661,8.554,7.625,9.011, 
IND,India,2008,INDr113,Subnat,Manipur,Asia/Pacific,0.813,0.638,0.558,0.687,0.782,0.786,0.796,0.575,0.437,0.643,0.579,0.506,0.632,11.301,10.536,11.583,7.943,6.397,9.317,70.817,73.581,69.261,4509.958,1809.018,7067.997,8.414,7.501,8.863, 
IND,India,2008,INDr114,Subnat,Meghalaya,Asia/Pacific,0.867,0.578,0.522,0.602,0.734,0.726,0.749,0.569,0.432,0.637,0.462,0.453,0.458,10.031,10.459,9.321,5.497,4.884,5.974,67.68,69.701,66.185,4327.24,1743.539,6766.682,8.373,7.464,8.82, 
IND,India,2008,INDr115,Subnat,Mizoram,Asia/Pacific,0.87,0.66,0.597,0.686,0.773,0.775,0.788,0.67,0.522,0.743,0.554,0.526,0.552,11.342,11.193,10.67,7.171,6.467,7.678,70.244,72.884,68.715,8459.959,3169.408,13711.347,9.043,8.061,9.526, 
IND,India,2008,INDr116,Subnat,Nagaland,Asia/Pacific,0.858,0.608,0.545,0.635,0.743,0.738,0.758,0.597,0.457,0.666,0.506,0.481,0.508,10.402,10.654,9.552,6.515,5.548,7.279,68.299,70.469,66.795,5200.638,2054.038,8212.681,8.557,7.628,9.013, 
IND,India,2008,INDr117,Subnat,Orissa,Asia/Pacific,0.788,0.514,0.439,0.557,0.694,0.676,0.709,0.479,0.351,0.542,0.408,0.355,0.449,9.69,9.292,9.76,4.169,2.916,5.341,65.084,66.438,63.567,2381.503,1023.835,3607.171,7.775,6.931,8.191, 
IND,India,2008,INDr118,Subnat,Punjab,Asia/Pacific,0.855,0.636,0.572,0.669,0.77,0.771,0.785,0.661,0.514,0.733,0.505,0.472,0.52,11.224,11.295,10.743,5.792,4.737,6.646,70.051,72.642,68.522,7938.653,2994.716,12822.826,8.979,8.005,9.459, 
IND,India,2008,INDr119,Subnat,Rajasthan,Asia/Pacific,0.737,0.529,0.434,0.589,0.697,0.681,0.712,0.54,0.405,0.605,0.393,0.297,0.473,9.771,8.454,10.598,3.641,1.854,5.37,65.322,66.737,63.807,3557.402,1464.166,5504.967,8.177,7.289,8.613, 
IND,India,2008,INDr120,Subnat,Sikkim,Asia/Pacific,0.853,0.613,0.551,0.646,0.798,0.805,0.812,0.596,0.456,0.665,0.485,0.456,0.5,11.225,11.38,10.74,5.198,4.184,6.048,71.839,74.834,70.248,5183.796,2048.107,8184.666,8.553,7.625,9.01, 
IND,India,2008,INDr121,Subnat,Tamil Nadu,Asia/Pacific,0.836,0.625,0.556,0.665,0.794,0.8,0.808,0.583,0.444,0.651,0.528,0.484,0.559,12.363,12.142,12.146,5.548,4.404,6.649,71.589,74.527,70.005,4746.355,1893.31,7458.798,8.465,7.546,8.917, 
IND,India,2008,INDr122,Subnat,West Bengal,Asia/Pacific,0.823,0.555,0.487,0.592,0.75,0.747,0.765,0.514,0.383,0.578,0.443,0.404,0.468,10.178,10.109,9.885,4.809,3.685,5.788,68.747,71.029,67.243,3001.754,1258.463,4603.185,8.007,7.138,8.435, 
IND,India,2008,INDr123,Subnat,Uttar Pradesh,Asia/Pacific,0.766,0.518,0.435,0.568,0.66,0.633,0.674,0.498,0.368,0.561,0.424,0.353,0.484,10.164,9.664,10.276,4.247,2.524,5.949,62.917,63.673,61.327,2698.285,1144.401,4114.333,7.9,7.043,8.322, 
IND,India,2008,INDr124,Subnat,New Delhi,Asia/Pacific,0.853,0.698,0.627,0.736,0.787,0.792,0.801,0.706,0.554,0.781,0.611,0.563,0.636,12.146,12.073,11.791,8.222,6.817,9.249,71.161,74.006,69.597,10742.67,3921.559,17634.524,9.282,8.274,9.778, 
IND,India,2008,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific,0.818,0.589,0.514,0.629,0.7,0.683,0.714,0.59,0.45,0.658,0.494,0.442,0.529,11.726,11.438,11.655,5.049,3.742,6.17,65.48,66.907,63.928,4963.992,1970.51,7819.508,8.51,7.586,8.964, 
IND,India,2008,INDr126,Subnat,Tripura,Asia/Pacific,0.836,0.583,0.516,0.617,0.739,0.733,0.754,0.526,0.394,0.591,0.511,0.476,0.527,11.724,11.67,11.355,5.555,4.566,6.36,68.021,70.119,66.514,3257.961,1353.783,5017.976,8.089,7.211,8.521, 
IND,India,2008,INDr127,Subnat,Uttaranchal,Asia/Pacific,0.821,0.645,0.568,0.692,0.781,0.776,0.8,0.593,0.453,0.662,0.579,0.521,0.626,14.419,14.033,14.212,5.344,3.949,6.951,70.741,72.961,69.498,5075.034,2009.757,8003.875,8.532,7.606,8.988, 
IND,India,2008,INDr128,Subnat,Jharkhand,Asia/Pacific,0.792,0.577,0.496,0.626,0.762,0.753,0.782,0.502,0.372,0.566,0.502,0.435,0.555,12.725,12.162,12.948,4.468,2.919,5.871,69.519,71.455,68.308,2777.886,1174.449,4242.289,7.929,7.069,8.353, 
IND,India,2008,INDr129,Subnat,Chhattisgarh,Asia/Pacific,0.796,0.576,0.496,0.624,0.734,0.719,0.754,0.523,0.391,0.588,0.499,0.436,0.547,12.649,12.073,12.73,4.419,3.005,5.794,67.711,69.21,66.523,3185.543,1326.926,4900.551,8.066,7.191,8.497, 
IND,India,2008,INDr130,Subnat,Telangana,Asia/Pacific,0.827,0.641,0.567,0.686,0.796,0.795,0.814,0.642,0.497,0.713,0.516,0.462,0.554,12.073,11.93,11.768,5.412,3.92,6.826,71.715,74.154,70.437,7013.897,2681.685,11254.447,8.856,7.894,9.329, 
IND,India,2008,INDr131,Subnat,Chandigarth,Asia/Pacific,0.842,0.653,0.569,0.676,0.83,0.836,0.847,0.64,0.495,0.711,0.524,0.446,0.514,12.245,11.247,10.247,5.51,4.006,6.874,73.935,76.857,72.554,6917.094,2648.667,11090.885,8.842,7.882,9.314, 
IND,India,2008,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific,0.828,0.698,0.608,0.734,0.814,0.818,0.832,0.633,0.489,0.704,0.659,0.562,0.675,14.276,11.858,14.077,7.885,6.973,8.513,72.938,75.646,71.607,6602.344,2540.959,10559.921,8.795,7.84,9.265, 
IND,India,2008,INDr133,Subnat,Puducherry,Asia/Pacific,0.87,0.746,0.677,0.778,0.844,0.854,0.86,0.697,0.546,0.772,0.705,0.666,0.709,14.864,14.859,13.829,8.77,7.593,9.747,74.862,77.978,73.428,10109.898,3714.974,16542.092,9.221,8.22,9.714, 
IND,India,2008,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.854,0.678,0.609,0.714,0.822,0.826,0.839,0.683,0.533,0.756,0.556,0.514,0.573,11.145,11.485,10.576,7.378,5.847,8.378,73.406,76.214,72.052,9175.581,3407.335,14935.8,9.124,8.134,9.612, 
IND,India,2008,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.868,0.72,0.654,0.754,0.834,0.842,0.851,0.717,0.564,0.793,0.623,0.59,0.634,12.949,12.988,12.414,7.885,6.887,8.687,74.242,77.228,72.844,11549.25,4182.989,19031.991,9.354,8.339,9.854, 
IND,India,2008,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.875,0.71,0.648,0.741,0.872,0.887,0.886,0.693,0.542,0.767,0.593,0.567,0.598,12.518,12.43,12.138,7.359,6.658,7.829,76.653,80.135,75.105,9798.524,3612.806,16005.854,9.19,8.192,9.681, 
IND,India,2008,INDt,National,Total,Asia/Pacific,0.797,0.56,0.483,0.605,0.71,0.697,0.725,0.545,0.411,0.612,0.453,0.393,0.499,10.483,9.989,10.578,4.851,3.456,6.164,66.149,67.786,64.654,3698.176,1515.706,5734.682,8.216,7.324,8.654, 
IND,India,2009,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.801,0.563,0.489,0.611,0.727,0.718,0.742,0.573,0.431,0.641,0.429,0.378,0.479,10.674,10.346,10.988,3.966,2.718,5.211,67.252,69.142,65.704,4425.693,1739.022,6956.075,8.395,7.461,8.847, 
IND,India,2009,INDr102,Subnat,Assam,Asia/Pacific,0.828,0.551,0.485,0.586,0.698,0.681,0.712,0.51,0.376,0.575,0.471,0.446,0.491,10.141,10.527,9.81,5.681,4.597,6.568,65.378,66.782,63.811,2919.958,1201.699,4487.781,7.979,7.091,8.409, 
IND,India,2009,INDr103,Subnat,Bihar,Asia/Pacific,0.756,0.498,0.417,0.552,0.693,0.675,0.707,0.466,0.336,0.528,0.383,0.32,0.45,9.453,9.022,9.919,3.605,2.077,5.231,65.04,66.35,63.461,2181.05,927.221,3299.862,7.688,6.832,8.102, 
IND,India,2009,INDr104,Subnat,Goa,Asia/Pacific,0.867,0.716,0.653,0.753,0.824,0.837,0.836,0.716,0.559,0.792,0.622,0.595,0.645,12.785,13.149,12.392,8.016,6.881,9.027,73.565,76.904,71.819,11458.199,4050.158,18956.23,9.346,8.307,9.85, 
IND,India,2009,INDr105,Subnat,Gujarat,Asia/Pacific,0.803,0.592,0.514,0.641,0.733,0.725,0.747,0.618,0.472,0.689,0.458,0.398,0.511,9.977,9.393,10.451,5.437,4.115,6.607,67.639,69.622,66.083,5980.038,2272.389,9552.741,8.696,7.729,9.165, 
IND,India,2009,INDr106,Subnat,Haryana,Asia/Pacific,0.808,0.618,0.54,0.668,0.763,0.763,0.778,0.629,0.482,0.701,0.492,0.429,0.548,11.279,11.056,11.45,5.354,3.652,6.906,69.625,72.091,68.045,6443.187,2428.146,10334.032,8.771,7.795,9.243, 
IND,India,2009,INDr107,Subnat,Himachal Pradesh,Asia/Pacific,0.839,0.657,0.588,0.7,0.79,0.795,0.803,0.641,0.492,0.713,0.559,0.519,0.6,12.642,12.818,12.446,6.243,4.886,7.631,71.324,74.181,69.692,6965.234,2602.226,11218.305,8.849,7.864,9.325, 
IND,India,2009,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific,0.821,0.624,0.55,0.67,0.773,0.775,0.787,0.614,0.469,0.685,0.511,0.458,0.559,11.88,11.756,11.997,5.422,3.951,6.766,70.265,72.88,68.668,5843.011,2226.053,9322.202,8.673,7.708,9.14, 
IND,India,2009,INDr109,Subnat,Karnataka,Asia/Pacific,0.822,0.59,0.521,0.633,0.759,0.757,0.773,0.588,0.446,0.658,0.461,0.419,0.5,10.523,10.487,10.562,5.056,3.835,6.196,69.31,71.69,67.721,4917.856,1909.872,7773.658,8.501,7.555,8.958, 
IND,India,2009,INDr110,Subnat,Kerala,Asia/Pacific,0.883,0.702,0.646,0.732,0.855,0.874,0.864,0.659,0.508,0.731,0.616,0.608,0.62,12.735,12.965,12.53,7.864,7.435,8.167,75.548,79.299,73.681,7822.537,2885.013,12678.108,8.965,7.967,9.448, 
IND,India,2009,INDr111,Subnat,Madhya Pradesh,Asia/Pacific,0.783,0.522,0.445,0.569,0.676,0.653,0.69,0.509,0.375,0.574,0.414,0.36,0.465,10.026,9.885,10.128,4.069,2.559,5.496,63.961,64.977,62.352,2904.224,1195.942,4462.301,7.974,7.087,8.403, 
IND,India,2009,INDr112,Subnat,Maharashtra,Asia/Pacific,0.824,0.629,0.556,0.674,0.779,0.782,0.793,0.605,0.461,0.675,0.527,0.476,0.572,11.429,11.37,11.455,6.291,4.818,7.621,70.641,73.337,69.025,5500.106,2109.562,8746.577,8.613,7.654,9.076, 
IND,India,2009,INDr113,Subnat,Manipur,Asia/Pacific,0.815,0.654,0.574,0.705,0.786,0.79,0.799,0.601,0.457,0.671,0.593,0.524,0.652,11.14,10.448,11.711,8.504,7.011,9.814,71.061,73.852,69.43,5347.914,2057.604,8491.709,8.584,7.629,9.047, 
IND,India,2009,INDr114,Subnat,Meghalaya,Asia/Pacific,0.871,0.593,0.539,0.62,0.74,0.733,0.754,0.591,0.448,0.661,0.478,0.478,0.478,10.139,10.904,9.502,5.886,5.247,6.414,68.07,70.157,66.509,5013.051,1942.692,7932.32,8.52,7.572,8.979, 
IND,India,2009,INDr115,Subnat,Mizoram,Asia/Pacific,0.878,0.667,0.608,0.692,0.77,0.772,0.784,0.693,0.538,0.767,0.556,0.541,0.55,11.123,11.308,10.371,7.42,6.803,7.872,70.076,72.651,68.49,9806.681,3526.945,16088.548,9.191,8.168,9.686, 
IND,India,2009,INDr116,Subnat,Nagaland,Asia/Pacific,0.866,0.629,0.568,0.656,0.75,0.746,0.764,0.628,0.481,0.699,0.528,0.512,0.529,10.378,10.971,9.484,7.181,6.211,7.969,68.729,70.972,67.154,6382.83,2407.92,10232.039,8.761,7.787,9.233, 
IND,India,2009,INDr117,Subnat,Orissa,Asia/Pacific,0.794,0.519,0.447,0.563,0.7,0.684,0.714,0.488,0.357,0.552,0.41,0.366,0.452,9.6,9.502,9.721,4.289,3.055,5.458,65.504,66.939,63.936,2537.718,1060.821,3870.94,7.839,6.967,8.261, 
IND,India,2009,INDr118,Subnat,Punjab,Asia/Pacific,0.859,0.641,0.58,0.675,0.773,0.775,0.787,0.669,0.517,0.742,0.509,0.487,0.526,11.162,11.596,10.74,5.969,4.944,6.824,70.244,72.852,68.646,8371.29,3064.194,13617.117,9.033,8.028,9.519, 
IND,India,2009,INDr119,Subnat,Rajasthan,Asia/Pacific,0.745,0.533,0.442,0.594,0.704,0.689,0.719,0.549,0.41,0.616,0.392,0.306,0.474,9.659,8.7,10.497,3.712,1.932,5.462,65.778,67.282,64.21,3782.522,1512.494,5895.097,8.238,7.322,8.682, 
IND,India,2009,INDr120,Subnat,Sikkim,Asia/Pacific,0.858,0.618,0.559,0.652,0.8,0.807,0.812,0.599,0.455,0.669,0.493,0.476,0.51,11.297,11.812,10.904,5.378,4.433,6.211,71.976,74.974,70.312,5274.783,2032.578,8369.378,8.571,7.617,9.032, 
IND,India,2009,INDr121,Subnat,Tamil Nadu,Asia/Pacific,0.841,0.631,0.565,0.671,0.797,0.804,0.81,0.6,0.456,0.67,0.525,0.491,0.558,12.094,12.214,11.988,5.661,4.549,6.737,71.804,74.762,70.144,5308.909,2044.261,8426.451,8.577,7.623,9.039, 
IND,India,2009,INDr122,Subnat,West Bengal,Asia/Pacific,0.828,0.558,0.493,0.595,0.755,0.752,0.769,0.521,0.385,0.586,0.443,0.414,0.468,10.103,10.307,9.907,4.87,3.821,5.791,69.073,71.405,67.5,3142.271,1282.676,4848.586,8.053,7.157,8.486, 
IND,India,2009,INDr123,Subnat,Uttar Pradesh,Asia/Pacific,0.771,0.521,0.44,0.571,0.664,0.638,0.678,0.502,0.369,0.566,0.424,0.363,0.485,10.089,9.912,10.253,4.323,2.621,6.018,63.19,64,61.564,2774.587,1148.379,4252.643,7.928,7.046,8.355, 
IND,India,2009,INDr124,Subnat,New Delhi,Asia/Pacific,0.852,0.698,0.628,0.738,0.789,0.794,0.802,0.71,0.554,0.786,0.606,0.564,0.637,12.159,12.332,11.983,8.06,6.654,9.133,71.294,74.141,69.659,10998.371,3905.379,18155.402,9.306,8.27,9.807, 
IND,India,2009,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific,0.827,0.609,0.539,0.651,0.712,0.698,0.726,0.606,0.461,0.676,0.525,0.486,0.563,12.231,12.373,12.21,5.559,4.283,6.728,66.272,67.867,64.658,5516.427,2115.125,8773.932,8.615,7.657,9.08, 
IND,India,2009,INDr126,Subnat,Tripura,Asia/Pacific,0.838,0.59,0.525,0.626,0.747,0.742,0.761,0.536,0.399,0.602,0.515,0.488,0.535,11.564,11.78,11.355,5.803,4.828,6.597,68.54,70.731,66.959,3469.265,1400.642,5381.766,8.152,7.245,8.591, 
IND,India,2009,INDr127,Subnat,Uttaranchal,Asia/Pacific,0.822,0.636,0.563,0.685,0.778,0.774,0.796,0.597,0.453,0.667,0.554,0.508,0.606,13.52,13.515,13.46,5.363,3.99,6.964,70.577,72.801,69.237,5205.811,2008.94,8254.088,8.558,7.605,9.018, 
IND,India,2009,INDr128,Subnat,Jharkhand,Asia/Pacific,0.792,0.569,0.491,0.62,0.759,0.751,0.778,0.506,0.372,0.57,0.481,0.424,0.537,11.932,11.713,12.263,4.484,2.949,5.883,69.358,71.299,68.052,2844.352,1174.005,4365.408,7.953,7.068,8.381, 
IND,India,2009,INDr129,Subnat,Chhattisgarh,Asia/Pacific,0.796,0.569,0.491,0.617,0.732,0.716,0.75,0.526,0.39,0.592,0.477,0.424,0.528,11.861,11.627,12.057,4.435,3.036,5.805,67.554,69.058,66.274,3263.096,1326.417,5045.265,8.09,7.19,8.526, 
IND,India,2009,INDr130,Subnat,Telangana,Asia/Pacific,0.828,0.633,0.562,0.679,0.793,0.792,0.81,0.646,0.497,0.718,0.496,0.451,0.538,11.321,11.49,11.145,5.432,3.961,6.839,71.548,73.991,70.173,7201.581,2680.555,11619.835,8.882,7.894,9.36, 
IND,India,2009,INDr131,Subnat,Chandigarth,Asia/Pacific,0.842,0.645,0.564,0.67,0.827,0.834,0.843,0.644,0.495,0.716,0.503,0.436,0.499,11.482,10.832,9.705,5.529,4.047,6.887,73.763,76.688,72.282,7101.894,2647.552,11450.389,8.868,7.881,9.346, 
IND,India,2009,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific,0.83,0.69,0.604,0.727,0.812,0.815,0.828,0.637,0.489,0.709,0.636,0.552,0.655,13.387,11.421,13.332,7.913,7.044,8.529,72.768,75.48,71.339,6777.794,2539.896,10900.382,8.821,7.84,9.297, 
IND,India,2009,INDr133,Subnat,Puducherry,Asia/Pacific,0.872,0.738,0.672,0.771,0.841,0.851,0.856,0.701,0.546,0.777,0.681,0.653,0.689,13.938,14.311,13.097,8.802,7.671,9.766,74.688,77.806,73.153,10391.752,3713.344,17101.694,9.249,8.22,9.747, 
IND,India,2009,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.855,0.671,0.605,0.708,0.819,0.824,0.835,0.687,0.533,0.761,0.537,0.504,0.558,10.45,11.061,10.016,7.405,5.907,8.394,73.235,76.047,71.782,9428.66,3405.855,15435.661,9.152,8.133,9.644, 
IND,India,2009,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.87,0.712,0.65,0.747,0.832,0.839,0.847,0.722,0.564,0.798,0.601,0.579,0.617,12.142,12.509,11.757,7.913,6.958,8.703,74.069,77.059,72.571,11875.945,4181.127,19685.274,9.382,8.338,9.888, 
IND,India,2009,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.877,0.702,0.644,0.734,0.869,0.884,0.882,0.697,0.542,0.772,0.572,0.557,0.581,11.738,11.972,11.496,7.386,6.726,7.843,76.475,79.959,74.823,10070.757,3611.226,16545.447,9.217,8.192,9.714, 
IND,India,2009,INDt,National,Total,Asia/Pacific,0.803,0.565,0.491,0.611,0.716,0.703,0.73,0.555,0.416,0.622,0.455,0.404,0.503,10.419,10.227,10.592,4.958,3.594,6.254,66.513,68.215,64.962,3933.116,1565.894,6142.704,8.277,7.356,8.723, 
IND,India,2010,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.807,0.574,0.501,0.622,0.732,0.723,0.747,0.585,0.447,0.653,0.441,0.39,0.493,11.036,10.657,11.388,4.046,2.812,5.297,67.608,69.521,66.026,4812.191,1930.715,7530.51,8.479,7.566,8.927, 
IND,India,2010,INDr102,Subnat,Assam,Asia/Pacific,0.835,0.56,0.496,0.594,0.705,0.689,0.719,0.521,0.39,0.585,0.478,0.453,0.497,10.157,10.561,9.817,5.862,4.803,6.732,65.809,67.261,64.218,3146.161,1321.403,4814.098,8.054,7.186,8.479, 
IND,India,2010,INDr103,Subnat,Bihar,Asia/Pacific,0.768,0.508,0.43,0.56,0.7,0.683,0.714,0.471,0.346,0.533,0.398,0.338,0.462,9.975,9.588,10.383,3.631,2.144,5.219,65.508,66.877,63.907,2264.809,985.511,3405.856,7.725,6.893,8.133, 
IND,India,2010,INDr104,Subnat,Goa,Asia/Pacific,0.872,0.731,0.669,0.767,0.827,0.839,0.838,0.732,0.578,0.808,0.645,0.617,0.668,13.204,13.602,12.762,8.343,7.174,9.413,73.738,77.044,71.944,12732.736,4600.246,20975.946,9.452,8.434,9.951, 
IND,India,2010,INDr105,Subnat,Gujarat,Asia/Pacific,0.807,0.599,0.523,0.648,0.739,0.732,0.753,0.626,0.483,0.695,0.466,0.404,0.52,10.123,9.447,10.681,5.539,4.258,6.7,68.05,70.067,66.458,6290.258,2451.965,9983.749,8.747,7.805,9.209, 
IND,India,2010,INDr106,Subnat,Haryana,Asia/Pacific,0.813,0.628,0.552,0.678,0.767,0.766,0.78,0.639,0.495,0.709,0.506,0.443,0.564,11.625,11.367,11.838,5.503,3.817,7.051,69.851,72.303,68.232,6868.094,2651.985,10951.592,8.835,7.883,9.301, 
IND,India,2010,INDr107,Subnat,Himachal Pradesh,Asia/Pacific,0.844,0.661,0.595,0.704,0.789,0.794,0.802,0.649,0.504,0.72,0.564,0.526,0.605,12.771,12.915,12.601,6.291,5.004,7.655,71.315,74.102,69.648,7349.312,2817.174,11760.911,8.902,7.943,9.373, 
IND,India,2010,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific,0.827,0.636,0.564,0.682,0.776,0.778,0.79,0.626,0.483,0.695,0.529,0.477,0.577,12.326,12.192,12.465,5.594,4.155,6.932,70.464,73.057,68.826,6289.525,2451.71,9982.524,8.747,7.805,9.209, 
IND,India,2010,INDr109,Subnat,Karnataka,Asia/Pacific,0.828,0.599,0.532,0.642,0.766,0.765,0.779,0.601,0.461,0.67,0.468,0.426,0.507,10.706,10.62,10.787,5.114,3.927,6.232,69.786,72.208,68.149,5347.543,2121.266,8415.023,8.584,7.66,9.038, 
IND,India,2010,INDr110,Subnat,Kerala,Asia/Pacific,0.886,0.709,0.655,0.739,0.857,0.875,0.866,0.665,0.519,0.737,0.626,0.618,0.632,12.896,13.029,12.781,8.042,7.677,8.303,75.679,79.387,73.762,8178.348,3099.08,13161.684,9.009,8.039,9.485, 
IND,India,2010,INDr111,Subnat,Madhya Pradesh,Asia/Pacific,0.789,0.531,0.455,0.577,0.683,0.661,0.697,0.517,0.387,0.581,0.424,0.369,0.475,10.267,10.126,10.37,4.15,2.643,5.593,64.4,65.473,62.777,3071.161,1293.259,4693.352,8.03,7.165,8.454, 
IND,India,2010,INDr112,Subnat,Maharashtra,Asia/Pacific,0.83,0.638,0.567,0.683,0.784,0.787,0.797,0.614,0.473,0.684,0.54,0.49,0.586,11.752,11.662,11.803,6.421,4.982,7.735,70.941,73.637,69.278,5840.141,2294.786,9233.056,8.673,7.738,9.131, 
